endTime,artistName,trackName,msPlayed
2024-01-01 07:24,Supergrass,Seen the Light,38894
2024-01-01 07:24,Cream,Badge,3585
2024-01-01 07:28,Jethro Tull,Cross-Eyed Mary,250200
2024-01-01 07:32,Tom Waits,New Coat Of Paint,202960
2024-01-01 07:37,Genesis,Firth Of Fifth - Remastered 2008,298099
2024-01-01 07:40,Ten Years After,Hard Monkeys - 2004 Remaster,191426
2024-01-01 07:55,Blind Faith,Sea Of Joy,268847
2024-01-01 08:44,The Brian Jonestown Massacre,Straight Up And Down,3223
2024-01-01 08:50,The Brian Jonestown Massacre,Wisdom,2305
2024-01-01 08:50,The Brian Jonestown Massacre,Vad Hände Med Dem?,281293
2024-01-01 09:00,The Brian Jonestown Massacre,Food for Clouds,4010
2024-01-01 11:17,The Brian Jonestown Massacre,Food for Clouds,11874
2024-01-01 11:17,Cream,Badge,2776
2024-01-01 11:20,Leo Kottke,Vaseline Machine Gun,189666
2024-01-01 11:24,Ten Years After,Hard Monkeys - 2004 Remaster,191426
2024-01-01 11:37,Genesis,Firth Of Fifth - Remastered 2008,138738
2024-01-01 15:50,Jean-Luc Ponty,Cosmic Messenger,282133
2024-01-01 15:55,Billy Preston,Outa-Space,250866
2024-01-01 16:00,Keith Richards,Hate It When You Leave (2010 - Remaster),298951
2024-01-01 16:06,Billy Cobham,Spectrum,309517
2024-01-01 16:06,Jean-Luc Ponty,Mirage,3676
2024-01-01 16:11,Gábor Szabó,Gypsy Queen,313466
2024-01-01 16:16,Cymande,Getting It Back,257760
2024-01-01 16:28,Frank Zappa,Blessed Relief,101697
2024-01-01 16:52,Frank Zappa,Blessed Relief,5549
2024-01-01 16:53,The Brian Jonestown Massacre,If Love Is The Drug,2997
2024-01-01 16:53,Billy Cobham,Quadrant 4,11062
2024-01-01 16:58,The Brian Jonestown Massacre,Vad Hände Med Dem?,273302
2024-01-01 17:04,The Brian Jonestown Massacre,Anemone,334466
2024-01-01 17:09,The Brian Jonestown Massacre,Anenome,327920
2024-01-01 17:15,The Brian Jonestown Massacre,Vacuum Boots,1202
2024-01-01 17:15,The Brian Jonestown Massacre,Pish,298202
2024-01-01 17:15,The Brian Jonestown Massacre,It Girl,11114
2024-01-01 17:15,The Brian Jonestown Massacre,Straight Up And Down,1140
2024-01-01 17:16,The Brian Jonestown Massacre,Nevertheless,1348
2024-01-01 17:26,The Brian Jonestown Massacre,Mandrake handshake,1727
2024-01-01 19:22,KISS,Calling Dr. Love,210586
2024-01-01 19:22,The Who,Pinball Wizard,3355
2024-01-01 19:23,Pink Floyd,Young Lust - 2011 Remastered Version,640
2024-01-01 19:23,Pink Floyd,Learning To Fly - 2011 Remastered Version,21587
2024-01-01 19:23,Led Zeppelin,Heartbreaker - 1990 Remaster,1553
2024-01-01 19:35,Masayoshi Takanaka,憧れのセーシェル諸島,102975
2024-01-01 20:56,Psychic Ills,All Alone,214186
2024-01-01 20:57,R.E.M.,Near Wild Heaven,20549
2024-01-01 20:57,Ween,Tried And True,55682
2024-01-01 20:59,The Brian Jonestown Massacre,Too Crazy To Care,81760
2024-01-01 21:00,Pixies,La La Love You,62313
2024-01-01 21:03,Elliott Smith,Independence Day,184906
2024-01-01 21:09,Radiohead,"There, There",323600
2024-01-01 21:14,Wilco,If I Ever Was a Child,11689
2024-01-01 21:14,Psychic Ills,I Don't Mind,280720
2024-01-02 06:02,Kurt Vile,Wakin on a Pretty Day,102506
2024-01-02 06:04,The Brian Jonestown Massacre,When Jokers Attack,93394
2024-01-02 06:06,Allah-Las,No Werewolf,148026
2024-01-02 06:13,Wooden Shjips,Golden Flower,363357
2024-01-02 06:20,The Brian Jonestown Massacre,Open Heart Surgery,259960
2024-01-02 06:25,Wooden Shjips,For So Long,281706
2024-01-02 06:29,The Brian Jonestown Massacre,Nevertheless,212160
2024-01-02 06:32,Psychic Ills,All Alone,214186
2024-01-02 06:36,Allah-Las,Sacred Sands,211086
2024-01-02 06:41,Wooden Shjips,Already Gone,260458
2024-01-02 06:45,The Brian Jonestown Massacre,Vacuum Boots,176560
2024-01-02 06:50,The Brian Jonestown Massacre,Straight Up And Down,270000
2024-01-02 06:55,The Brian Jonestown Massacre,Pish,298202
2024-01-02 07:10,Wooden Shjips,Other Stars,221042
2024-01-02 13:22,Wooden Shjips,Other Stars,46768
2024-01-02 13:26,The Dolly Rocker Movement,Falling Home Again,259773
2024-01-02 13:28,The Limiñanas,Athen I.A,68517
2024-01-02 13:31,The Spyrals,Calling Out Your Name,214600
2024-01-02 13:35,The Blue Angel Lounge,Into Cold Water,197280
2024-01-02 13:40,Wooden Shjips,These Shadows,325333
2024-01-02 13:43,Magic Shoppe,Something's Wrong,158440
2024-01-02 13:47,The Spyrals,Eyes Filled with Gold,179226
2024-01-02 13:54,Wooden Shjips,Staring At The Sun,447998
2024-01-02 13:58,Magic Shoppe,City Alight (Yeah),198000
2024-01-02 14:01,The Blue Angel Lounge,Ashes Round the Skull,157544
2024-01-02 14:05,Psychic Ills,All Alone,214186
2024-01-02 14:06,Wolf People,Season Pt. 1,74040
2024-01-02 14:18,Psychic Ills,FBI,104511
2024-01-02 18:50,Masayoshi Takanaka,サヨナラ・・・・・・FUJIさん,268000
2024-01-02 18:55,Masayoshi Takanaka,トーキョーレギー,260333
2024-01-02 18:59,Masayoshi Takanaka,E. S. P.,251000
2024-01-02 19:06,Masayoshi Takanaka,憧れのセーシェル諸島,368013
2024-01-02 19:10,Masayoshi Takanaka,SEVEN GOBLINS,192000
2024-01-02 19:15,Masayoshi Takanaka,BREEZIN',350000
2024-01-02 19:23,Masayoshi Takanaka,MALIBU,375000
2024-01-02 19:29,Masayoshi Takanaka,SAMBA PATI,344600
2024-01-02 19:45,Masayoshi Takanaka,AN INSATIABLE HIGH,609013
2024-01-02 19:49,Masayoshi Takanaka,STAR WARS SAMBA,225013
2024-01-02 19:49,Masayoshi Takanaka,SEXY DANCE,4132
2024-01-02 19:58,Masayoshi Takanaka,TROPIC BIRDS,530000
2024-01-02 20:03,Masayoshi Takanaka,OH! TENGO SUERTE,252666
2024-01-02 20:06,Masayoshi Takanaka,蜃気楼の島へ,218000
2024-01-02 20:11,Masayoshi Takanaka,SWEET AGNES,280013
2024-01-02 20:17,Masayoshi Takanaka,SPEED OF LOVE,317000
2024-01-02 20:20,Masayoshi Takanaka,Saudade,221013
2024-01-02 20:24,SERAPHINE NOIR,All Caps,162861
2024-01-02 20:31,Ryo Fukui,I Want To Talk About You,392626
2024-01-02 20:39,Masayoshi Takanaka,BELEZA PULA,473013
2024-01-02 20:41,Mac DeMarco,20190724,70097
2024-01-02 20:48,Masayoshi Takanaka,I REMEMBER YOU,34733
2024-01-02 20:49,The Rolling Stones,Honky Tonk Women,45459
2024-01-02 20:53,The Rolling Stones,Love In Vain - Live At University Of Leeds / 1971,255911
2024-01-02 20:55,"Crosby, Stills, Nash & Young",Woodstock,104880
2024-01-02 20:56,The Rolling Stones,Charlie's Intro To Little Red Rooster - Live,32946
2024-01-02 20:57,The Rolling Stones,(I Can't Get No) Satisfaction - Live,2987
2024-01-02 21:00,The Rolling Stones,Little Red Rooster - Mono Version,185786
2024-01-02 21:04,The Rolling Stones,Family,244680
2024-01-02 21:07,The Rolling Stones,Walking The Dog,189186
2024-01-02 21:09,The Rolling Stones,Parachute Woman - 50th Anniversary Edition,140146
2024-01-02 21:12,The Rolling Stones,I'm Alright - Live,142813
2024-01-02 21:13,The Rolling Stones,Ruby Tuesday,13625
2024-01-02 21:15,The Rolling Stones,"Surprise, Surprise",151746
2024-01-02 21:18,The Rolling Stones,Citadel - Remastered 2017 / Stereo,170840
2024-01-02 21:22,The Rolling Stones,19th Nervous Breakdown - Live,210826
2024-01-02 21:24,The Rolling Stones,She Said Yeah - Remastered 2002,94013
2024-01-02 21:27,The Rolling Stones,Under My Thumb,221520
2024-01-02 21:30,The Rolling Stones,I Just Want To Make Love To You - Mono Version,137666
2024-01-02 21:32,The Rolling Stones,Little Red Rooster - Live,155600
2024-01-02 21:34,The Rolling Stones,You Can't Always Get What You Want - (Original Single Mono Version),14316
2024-01-02 21:36,The Rolling Stones,Memo From Turner,164986
2024-01-02 21:38,The Rolling Stones,Connection,127946
2024-01-02 21:41,The Rolling Stones,Poison Ivy - Version 2,126453
2024-01-02 21:46,The Rolling Stones,Salt Of The Earth - 50th Anniversary Edition,289533
2024-01-02 21:46,The Rolling Stones,I've Been Loving You Too Long - Live,11349
2024-01-02 21:47,The Rolling Stones,Everybody Needs Somebody To Love - Live,1181
2024-01-02 21:47,Mick Jagger,Mick Jagger's Introduction Of Rock And Roll Circus - Remastered 2018,26666
2024-01-02 21:47,The Rolling Stones,Around And Around,1416
2024-01-02 21:49,The Rolling Stones,Blue Turns To Grey,148813
2024-01-02 21:50,The Rolling Stones,Back Street Girl,16283
2024-01-02 21:51,Miles Davis,Yesterdays,21126
2024-01-02 21:57,The Rolling Stones,Sister Morphine - 2009 Mix,54122
2024-01-02 21:58,Nicky Hopkins,Edward,52335
2024-01-02 22:07,Bobby Keys,Key West,91628
2024-01-03 05:48,Arlo Guthrie,Coming into Los Angeles - Remastered,1548
2024-01-03 05:48,Bob Dylan,All Along the Watchtower,2193
2024-01-03 05:48,Buffalo Springfield,Bluebird,4375
2024-01-03 05:53,Jethro Tull,Cross-Eyed Mary,250200
2024-01-03 05:59,Frank Zappa,Blessed Relief,1546
2024-01-03 05:59,Blind Faith,Sea Of Joy,8241
2024-01-03 05:59,Genesis,Firth Of Fifth - Remastered 2008,1410
2024-01-03 05:59,Arzachel,Queen St. Gang,265920
2024-01-03 06:02,Cream,Badge,164706
2024-01-03 06:05,The Byrds,5D (Fifth Dimension),153426
2024-01-03 06:09,Ten Years After,Hard Monkeys - 2004 Remaster,191426
2024-01-03 06:11,The Yardbirds,Knowing That I'm Losing You (Tangerine),174746
2024-01-03 06:17,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),6757
2024-01-03 06:20,The Rolling Stones,Memo From Turner,164986
2024-01-03 06:24,The Rolling Stones,Who's Been Sleeping Here?,235333
2024-01-03 08:26,The Rolling Stones,Salt Of The Earth - Remastered 2018,4067
2024-01-03 10:36,Nicky Hopkins,Dolly,136255
2024-01-03 11:32,The Rolling Stones,All Sold Out,137653
2024-01-03 11:35,The Rolling Stones,Child Of The Moon (rmk) - (Original Single Mono Version),192306
2024-01-03 11:38,The Rolling Stones,Miss Amanda Jones,166880
2024-01-03 11:40,The Rolling Stones,(I Can't Get No) Satisfaction - Live,137933
2024-01-03 11:44,The Rolling Stones,Time Is On My Side - Mono Version,179133
2024-01-03 11:47,The Rolling Stones,Empty Heart,156946
2024-01-03 11:49,The Rolling Stones,Not Fade Away - Mono Version,107720
2024-01-03 11:52,The Rolling Stones,As Tears Go By - Mono Version,165213
2024-01-03 11:55,The Rolling Stones,Carol,154080
2024-01-03 11:55,The Rolling Stones,We Want The Stones - Live,12720
2024-01-03 11:58,The Rolling Stones,Time Is On My Side - Live,168733
2024-01-03 12:01,The Rolling Stones,You Got The Silver - Remastered 2019,170973
2024-01-03 12:03,The Rolling Stones,I'm Moving On - Live,132213
2024-01-03 12:08,The Rolling Stones,2000 Light Years From Home - Stereo / Remastered,284893
2024-01-03 12:11,The Rolling Stones,Get Off Of My Cloud - Mono Version,175080
2024-01-03 12:15,The Rolling Stones,The Lantern - Remastered 2017 / Stereo,263560
2024-01-03 12:20,The Rolling Stones,Lady Jane - Mono Version,188040
2024-01-03 12:22,The Rolling Stones,I'm Alright - Live,142813
2024-01-03 12:25,The Rolling Stones,The Under Assistant West Coast Promotion Man - Edit / Mono Version,187346
2024-01-03 12:29,The Rolling Stones,In Another Land - Remastered 2017 / Stereo,195280
2024-01-03 12:32,The Rolling Stones,Prodigal Son - 50th Anniversary Edition,171946
2024-01-03 12:35,The Rolling Stones,Sittin' On A Fence,182853
2024-01-03 12:37,The Rolling Stones,Poison Ivy - Version 2,126453
2024-01-03 12:41,The Rolling Stones,Time Is On My Side - (Original Single Mono Version),171760
2024-01-03 12:43,The Rolling Stones,Play With Fire - Mono Version,133320
2024-01-03 12:45,The Rolling Stones,The Singer Not The Song - Mono Version,142186
2024-01-03 12:46,The Rolling Stones,Lady Jane - Live,16502
2024-01-03 12:50,The Rolling Stones,Bitch - 2009 Mix,217093
2024-01-03 12:55,The Rolling Stones,Loving Cup - Alternate Take,325600
2024-01-03 12:58,The Rolling Stones,I Don't Know Why (Aka Don't Know Why I Love You),180600
2024-01-03 13:02,The Rolling Stones,Jiving Sister Fanny,203600
2024-01-03 13:06,The Rolling Stones,Dance Little Sister - Remastered,251706
2024-01-03 13:13,The Rolling Stones,Coming Down Again - Remastered,354173
2024-01-03 13:14,The Rolling Stones,You Can't Always Get What You Want - Remastered 2019,36246
2024-01-03 13:17,The Rolling Stones,Brown Sugar - Live,193733
2024-01-03 13:24,The Rolling Stones,If You Really Want To Be My Friend - Remastered,376293
2024-01-03 13:28,The Rolling Stones,Sway - 2009 Mix,232533
2024-01-03 13:35,The Rolling Stones,Sympathy For The Devil - Live,411866
2024-01-03 13:40,The Rolling Stones,Star Star - Remastered,263666
2024-01-03 13:45,The Rolling Stones,Following The River,291693
2024-01-03 13:50,The Rolling Stones,Brown Sugar - Live At University Of Leeds / 1971,284013
2024-01-03 13:53,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),206466
2024-01-03 14:00,The Rolling Stones,(I Can't Get No) Satisfaction - Live At University Of Leeds / 1971,331040
2024-01-03 14:15,The Rolling Stones,Honky Tonk Women - Live At The Roundhouse / 1971,197109
2024-01-03 15:55,The Yardbirds,Knowing That I'm Losing You (Tangerine),3892
2024-01-03 16:00,Buffalo Springfield,Bluebird,275760
2024-01-03 16:03,Bob Dylan,All Along the Watchtower,151093
2024-01-03 16:07,Arzachel,Queen St. Gang,265920
2024-01-03 16:11,Jethro Tull,Cross-Eyed Mary,250200
2024-01-03 16:15,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),206466
2024-01-03 16:18,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2024-01-03 16:19,Frank Zappa,Blessed Relief,1395
2024-01-03 16:19,Blind Faith,Sea Of Joy,1258
2024-01-03 16:19,Genesis,Firth Of Fifth - Remastered 2008,30790
2024-01-03 16:19,Ten Years After,Hard Monkeys - 2004 Remaster,1410
2024-01-03 16:21,Allah-Las,No Werewolf,148026
2024-01-03 16:25,Premiata Forneria Marconi,Celebration,233000
2024-01-03 16:31,The Brian Jonestown Massacre,Vad Hände Med Dem?,281293
2024-01-03 16:39,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-03 16:43,Psychic Ills,All Alone,214186
2024-01-03 16:47,Masayoshi Takanaka,トーキョーレギー,260333
2024-01-03 16:51,Masayoshi Takanaka,蜃気楼の島へ,218000
2024-01-03 16:56,Psychic Ills,I Don't Mind,280720
2024-01-03 17:01,Toufic Farroukh,Ya Habibi,255973
2024-01-03 17:05,The Rolling Stones,Mess It Up,243687
2024-01-03 17:08,Brad Mehldau,Paranoid Android I,58447
2024-01-03 18:01,The Brian Jonestown Massacre,Vad Hände Med Dem?,281293
2024-01-03 18:11,Allah-Las,No Werewolf,745
2024-01-03 18:41,Allah-Las,No Werewolf,147295
2024-01-03 18:45,The Brian Jonestown Massacre,Vacuum Boots,176560
2024-01-03 18:47,Wire,Outdoor Miner - 2006 Remastered Version,104506
2024-01-03 18:48,The Brian Jonestown Massacre,Too Crazy To Care,81760
2024-01-03 18:53,The Brian Jonestown Massacre,Pish,298202
2024-01-03 18:53,Guided By Voices,Hot Freaks,3887
2024-01-03 18:57,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-03 18:59,The Brian Jonestown Massacre,It Girl,131693
2024-01-03 19:04,The Brian Jonestown Massacre,Straight Up And Down,270000
2024-01-03 19:09,The Brian Jonestown Massacre,When Jokers Attack,223440
2024-01-03 19:14,The Brian Jonestown Massacre,Anemone,334466
2024-01-03 19:19,The Brian Jonestown Massacre,Panic In Babylon,278826
2024-01-03 19:23,Yo La Tengo,Autumn Sweater,40966
2024-01-03 19:23,The Brian Jonestown Massacre,Nevertheless,212160
2024-01-03 19:24,The Dandy Warhols,Godless,6026
2024-01-03 19:28,The Dandy Warhols,Not Your Bottle,240163
2024-01-03 19:29,The Brian Jonestown Massacre,Wisdom,32401
2024-01-03 19:29,Ride,Leave Them All Behind - 2001 Remaster,2601
2024-01-03 19:33,The Brian Jonestown Massacre,Tombes Oubliées,266692
2024-01-03 19:38,The Brian Jonestown Massacre,Vad Hände Med Dem?,281293
2024-01-03 19:39,The Brian Jonestown Massacre,Open Heart Surgery,56233
2024-01-03 19:52,Dire Straits,It Never Rains,959
2024-01-03 19:52,Miles Davis,"Bitches Brew (feat. Wayne Shorter, Bennie Maupin, John McLaughlin, Chick Corea, Joe Zawinul, Dave Holland & Harvey Brooks)",936
2024-01-03 19:52,Grateful Dead,"Dark Star - Live at the Fillmore West San Francisco, 1969; 2001 Remaster",2520
2024-01-03 19:52,The Alan Parsons Project,I Wouldn't Want to Be Like You,932
2024-01-03 19:52,David Bowie,Aladdin Sane - 2013 Remaster,926
2024-01-03 19:52,Santana,Evil Ways,864
2024-01-03 19:52,Jazz Sabbath,Fairies Wear Boots,4554
2024-01-03 19:52,Jazz Sabbath,Fairies Wear Boots,963
2024-01-03 19:52,Talking Heads,Crosseyed and Painless - Live,1975
2024-01-03 19:52,Gentle Giant,Isn't It Quiet And Cold,931
2024-01-03 19:52,Anthony Phillips,Collections,988
2024-01-03 19:52,The Dream Syndicate,How Did I Find Myself Here,1648
2024-01-03 19:52,Frank Zappa,Valley Girl,253
2024-01-03 19:52,Frank Zappa,Valley Girl,7369
2024-01-03 19:52,Sting,"Bring On The Night / When The World Is Running Down You Make The Best Of What's (Still Around) - Live In Paris, 1985",5341
2024-01-03 19:52,Be Bop Deluxe,Crying To The Sky - 2018 Remaster,1214
2024-01-03 19:53,The Rolling Stones,We Love You,861
2024-01-03 19:53,Green On Red,We Shall Overcome,1516
2024-01-03 19:53,The Dream Syndicate,Dusting Off The Rust,8919
2024-01-03 19:53,The Dream Syndicate,Dusting Off The Rust,2612
2024-01-03 19:53,The Chills,This Is the Way,2951
2024-01-03 19:53,Green On Red,This I Know,2925
2024-01-03 19:54,The Three O'Clock,In My Own Time,37304
2024-01-03 19:54,Orbital,Forever,2329
2024-01-03 20:04,The Rolling Stones,Everybody Needs Somebody To Love (Finale) - Live,3560
2024-01-03 20:04,Orbital,The Girl with the Sun in Her Head,583467
2024-01-03 20:05,The Rolling Stones,Everybody Needs Somebody To Love - Live,13622
2024-01-03 20:07,The Rolling Stones,I'm Alright - Live,142813
2024-01-03 20:08,The Rolling Stones,Charlie's Intro To Little Red Rooster - Live,32946
2024-01-03 20:10,The Rolling Stones,Stoned - (Original Single Mono Version),128853
2024-01-03 20:13,The Rolling Stones,2000 Man - Remastered 2017 / Stereo,187626
2024-01-03 20:18,The Rolling Stones,You Can't Always Get What You Want - Remastered 2018,263986
2024-01-03 20:18,The Rolling Stones,Back Street Girl,8718
2024-01-03 20:25,Iron Maiden,22 Acacia Avenue - 2015 Remaster,396760
2024-01-03 20:36,Iron Maiden,Gangland - 2015 Remaster,63223
2024-01-04 05:54,Frank Zappa,Blessed Relief,2421
2024-01-04 05:54,The Yardbirds,Knowing That I'm Losing You (Tangerine),1363
2024-01-04 05:54,Blind Faith,Sea Of Joy,7689
2024-01-04 05:54,Bob Dylan,All Along the Watchtower,1844
2024-01-04 05:59,Buffalo Springfield,Bluebird,275760
2024-01-04 06:02,Ten Years After,Hard Monkeys - 2004 Remaster,191426
2024-01-04 06:04,Jethro Tull,Cross-Eyed Mary,126265
2024-01-04 06:08,Genesis,Firth Of Fifth - Remastered 2008,9176
2024-01-04 06:08,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),206466
2024-01-04 06:11,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2024-01-04 06:15,Arzachel,Queen St. Gang,265920
2024-01-04 06:20,Masayoshi Takanaka,トーキョーレギー,260333
2024-01-04 06:25,Psychic Ills,I Don't Mind,280720
2024-01-04 06:30,The Brian Jonestown Massacre,Vad Hände Med Dem?,281293
2024-01-04 06:34,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-04 06:38,Brad Mehldau,Paranoid Android I,33778
2024-01-04 06:38,Masayoshi Takanaka,蜃気楼の島へ,218000
2024-01-04 06:45,Allah-Las,Sacred Sands,211086
2024-01-04 06:48,Psychic Ills,Mind Daze,218946
2024-01-04 06:49,Wire,Outdoor Miner - 2006 Remastered Version,7240
2024-01-04 06:54,The Brian Jonestown Massacre,Anemone,334466
2024-01-04 06:58,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-04 07:04,The Brian Jonestown Massacre,Pish,298202
2024-01-04 07:07,The Brian Jonestown Massacre,Vacuum Boots,176560
2024-01-04 07:10,The Brian Jonestown Massacre,Servo,203333
2024-01-04 07:15,The Brian Jonestown Massacre,Straight Up And Down,270000
2024-01-04 07:18,The Brian Jonestown Massacre,It Girl,131693
2024-01-04 07:20,Morphine,Good,154173
2024-01-04 07:39,The Brian Jonestown Massacre,Panic In Babylon,159984
2024-01-04 08:26,The Rolling Stones,Mess It Up,30066
2024-01-04 08:28,Sum 41,Rise Up,47086
2024-01-04 08:51,ITCHY,Photographs - Bonus Track Dive,2358
2024-01-04 11:28,Allah-Las,Place in the Sun,187320
2024-01-04 11:31,Allah-Las,Busman's Holiday,207582
2024-01-04 11:35,Allah-Las,No Voodoo,181202
2024-01-04 11:39,Allah-Las,Sacred Sands,211086
2024-01-04 11:42,Allah-Las,Electricity,178511
2024-01-04 11:46,Allah-Las,Ela Navega,234508
2024-01-04 11:49,Allah-Las,Had It All,160520
2024-01-04 11:53,Allah-Las,Catamaran,212986
2024-01-04 11:56,Allah-Las,Strange Heat,145346
2024-01-04 11:59,Allah-Las,Ferus Gallery,215973
2024-01-04 12:04,Allah-Las,Holding Pattern,248139
2024-01-04 12:07,Allah-Las,Yemeni Jade,158760
2024-01-04 12:09,Allah-Las,No Werewolf,148026
2024-01-04 12:12,Allah-Las,Long Journey,192470
2024-01-04 12:16,Allah-Las,Stoned,155675
2024-01-04 12:19,Allah-Las,De Vida Voz,151306
2024-01-04 12:21,Allah-Las,Polar Onion,166364
2024-01-04 12:26,Allah-Las,Roco Ono,242489
2024-01-04 12:27,Allah-Las,501-415,103360
2024-01-04 12:31,Allah-Las,Terra Ignota,205533
2024-01-04 14:55,Fleetwood Mac,Hypnotized,289200
2024-01-04 15:00,Bill Frisell,Surfer Girl,254106
2024-01-04 15:01,Dire Straits,Wild West End,2144
2024-01-04 15:01,Bob Dylan,The Man in Me,1241
2024-01-04 15:01,George Harrison,I'd Have You Anytime (2014 Remaster),2401
2024-01-04 15:03,J.J. Cale,After Midnight,143693
2024-01-04 15:08,Arzachel,Queen St. Gang,265920
2024-01-04 15:10,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
2024-01-04 15:14,Peter Green,In the Skies,229000
2024-01-04 15:17,Chet Atkins,Jam Man,199493
2024-01-04 15:18,Bill Frisell,Pipeline,4114
2024-01-04 15:18,Yusuf / Cat Stevens,Tea For The Tillerman,2061
2024-01-04 15:22,Pink Floyd,San Tropez - 2011 Remastered Version,2597
2024-01-04 15:22,George Harrison,Marwa Blues,221573
2024-01-04 15:27,Gábor Szabó,Gypsy Queen,313466
2024-01-04 15:41,The Brian Jonestown Massacre,Pish,298202
2024-01-04 15:44,Bob Dylan,"Lay, Lady, Lay",197093
2024-01-04 15:49,Grateful Dead,Ripple - 2013 Remaster,249733
2024-01-04 15:51,Nick Drake,Road,119450
2024-01-04 15:55,Wooden Shjips,Already Gone,260458
2024-01-04 15:59,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-04 16:04,Elliott Smith,Waltz #2 (XO),280106
2024-01-04 16:08,Fleetwood Mac,Albatross,190106
2024-01-04 16:12,Rodríguez,Sugar Man,229413
2024-01-04 16:23,The Brian Jonestown Massacre,Anemone,32062
2024-01-04 16:52,The Brian Jonestown Massacre,Anemone,302412
2024-01-04 16:59,Grateful Dead,Althea - 2013 Remaster,412595
2024-01-04 17:02,Fleetwood Mac,Never Going Back Again - 2004 Remaster,134400
2024-01-04 17:02,Nick Drake,Pink Moon,23510
2024-01-04 17:06,Psychic Ills,Mind Daze,218946
2024-01-04 17:09,Allah-Las,No Werewolf,148026
2024-01-04 17:13,PJ Harvey,The Wind,241493
2024-01-04 17:19,Eddie Vedder,Hard Sun,322080
2024-01-04 17:23,Masayoshi Takanaka,蜃気楼の島へ,218000
2024-01-04 17:29,Masayoshi Takanaka,MALIBU,375000
2024-01-04 17:31,Brad Mehldau,Paranoid Android I,101386
2024-01-04 17:32,Zupfgeigenhansel,"Ein grüner Berg, ein dunkles Tal",3943
2024-01-04 17:32,Mulatu Astatke,Yègellé Tezeta,2793
2024-01-04 17:32,Stanley Myers,The Deer Hunter - Cavatina,7811
2024-01-04 17:32,Mulatu Astatke,Tezeta,2062
2024-01-04 17:32,Lhasa De Sela,De Cara a la Pared,10650
2024-01-04 17:35,Zupfgeigenhansel,Bürgerlied,206026
2024-01-04 17:38,Zupfgeigenhansel,Arbetlosemarsch,159466
2024-01-04 17:51,Zupfgeigenhansel,"Andre, die das Land so sehr nicht liebten - Live",170035
2024-01-04 20:45,Bill Frisell,Pipeline,3641
2024-01-04 20:45,Zupfgeigenhansel,"Andre, die das Land so sehr nicht liebten - Live",17190
2024-01-04 20:48,Pink Floyd,San Tropez - 2011 Remastered Version,222853
2024-01-04 20:50,Arzachel,Queen St. Gang,10307
2024-01-04 20:54,Fleetwood Mac,Hypnotized,289200
2024-01-04 20:55,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,1227
2024-01-04 20:55,Bob Dylan,The Man in Me,1167
2024-01-04 20:55,Peter Green,In the Skies,4083
2024-01-04 20:55,Yusuf / Cat Stevens,Tea For The Tillerman,2100
2024-01-04 20:59,Dire Straits,Wild West End,281706
2024-01-04 21:04,Chet Atkins,Jam Man,199493
2024-01-04 21:06,J.J. Cale,After Midnight,143693
2024-01-04 21:10,Bill Frisell,Surfer Girl,254106
2024-01-04 21:14,George Harrison,Marwa Blues,221573
2024-01-04 21:20,Gábor Szabó,Gypsy Queen,313466
2024-01-04 21:23,Bob Dylan,"Lay, Lady, Lay",197093
2024-01-04 21:28,Elliott Smith,Waltz #2 (XO),280106
2024-01-04 21:34,Belle and Sebastian,The Boy With the Arab Strap,314066
2024-01-04 21:38,Rodríguez,Sugar Man,229413
2024-01-04 21:42,Wooden Shjips,Already Gone,260458
2024-01-04 21:48,The Brian Jonestown Massacre,Anemone,334466
2024-01-04 21:50,Nick Drake,Pink Moon,124000
2024-01-04 21:51,Nick Drake,Road,1673
2024-01-04 21:56,The Brian Jonestown Massacre,Pish,298202
2024-01-04 21:57,Grateful Dead,Althea - 2013 Remaster,2133
2024-01-04 21:57,Grateful Dead,Ripple - 2013 Remaster,7464
2024-01-04 21:57,The Rolling Stones,Let's Spend The Night Together,3904
2024-01-04 21:58,Circus Band,Entry Of The Gladiators - Remastered 2018,55933
2024-01-04 22:03,The Rolling Stones,No Expectations - Remastered 2018,253613
2024-01-04 22:17,The Rolling Stones,Dandelion - (Original Single Mono Version),56616
2024-01-04 22:22,The Rolling Stones,Gomper - Mono,310200
2024-01-04 22:22,The Rolling Stones,On With The Show - Mono,8795
2024-01-04 22:22,The Rolling Stones,Gomper - Remastered 2017 / Stereo,1572
2024-01-04 22:27,The Rolling Stones,We Love You - Single Version/Mono,276960
2024-01-04 22:27,The Rolling Stones,Sing This All Together (See What Happens) - Mono,52103
